,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi,mức độ ô nhiễm
335,Tằng Loỏng 2,2022-12-28,36,17,11,2,4,4,36,Tốt
336,Tằng Loỏng 2,2022-12-29,26,26,1,1,2,4,26,Tốt
337,Tằng Loỏng 2,2022-12-30,39,52,2,2,6,4,52,Vừa Phải
338,Tằng Loỏng 2,2022-12-31,73,51,4,3,4,5,73,Vừa Phải
339,Tằng Loỏng 2,2023-01-01,72,62,6,2,5,4,72,Vừa Phải
340,Tằng Loỏng 2,2023-01-02,96,50,16,2,3,4,96,Vừa Phải
341,Tằng Loỏng 2,2023-01-03,66,59,26,1,16,5,66,Vừa Phải
342,Tằng Loỏng 2,2023-01-04,93,64,26,1,13,4,93,Vừa Phải
343,Tằng Loỏng 2,2023-01-05,102,70,28,8,23,5,102,Không tốt cho người nhạy cảm
344,Tằng Loỏng 2,2023-01-06,106,56,30,3,17,4,106,Không tốt cho người nhạy cảm
345,Tằng Loỏng 2,2023-01-07,82,74,17,3,18,5,82,Vừa Phải
346,Tằng Loỏng 2,2023-01-08,99,63,13,1,14,5,99,Vừa Phải
347,Tằng Loỏng 2,2023-01-09,104,73,14,9,14,5,104,Không tốt cho người nhạy cảm
348,Tằng Loỏng 2,2023-01-10,128,79,15,2,15,6,128,Không tốt cho người nhạy cảm
349,Tằng Loỏng 2,2023-01-11,143,57,14,1,14,5,143,Không tốt cho người nhạy cảm
350,Tằng Loỏng 2,2023-01-12,88,72,15,4,16,5,88,Vừa Phải
351,Tằng Loỏng 2,2023-01-13,100,65,13,3,15,5,100,Vừa Phải
352,Tằng Loỏng 2,2023-01-14,97,72,14,2,17,5,97,Vừa Phải
353,Tằng Loỏng 2,2023-01-15,111,25,8,2,13,4,111,Không tốt cho người nhạy cảm
354,Tằng Loỏng 2,2023-01-16,34,40,9,0,14,4,40,Tốt
355,Tằng Loỏng 2,2023-01-17,57,42,9,0,14,4,57,Vừa Phải
356,Tằng Loỏng 2,2023-01-18,63,52,12,1,14,4,63,Vừa Phải
357,Tằng Loỏng 2,2023-01-19,85,61,12,6,14,4,85,Vừa Phải
358,Tằng Loỏng 2,2023-01-20,106,73,4,0,14,6,106,Không tốt cho người nhạy cảm
359,Tằng Loỏng 2,2023-01-21,141,0,0,0,0,0,141,Không tốt cho người nhạy cảm
360,Tằng Loỏng 2,2023-01-28,0,63,12,1,15,4,63,Vừa Phải
361,Tằng Loỏng 2,2023-01-29,104,65,15,1,15,5,104,Không tốt cho người nhạy cảm
362,Tằng Loỏng 2,2023-01-30,115,79,26,12,15,5,115,Không tốt cho người nhạy cảm
363,Tằng Loỏng 2,2023-01-31,147,88,24,1,15,6,147,Không tốt cho người nhạy cảm
364,Tằng Loỏng 2,2023-02-01,162,81,18,3,17,6,162,Không tốt
365,Tằng Loỏng 2,2023-02-02,152,0,0,0,0,0,152,Không tốt
366,Tằng Loỏng 2,2023-02-09,0,39,12,1,17,3,39,Tốt
367,Tằng Loỏng 2,2023-02-10,41,43,15,1,18,3,43,Tốt
368,Tằng Loỏng 2,2023-02-11,51,65,15,3,19,4,65,Vừa Phải
369,Tằng Loỏng 2,2023-02-12,95,69,16,4,19,5,95,Vừa Phải
370,Tằng Loỏng 2,2023-02-13,117,49,8,1,16,5,117,Không tốt cho người nhạy cảm
371,Tằng Loỏng 2,2023-02-14,79,50,11,3,15,4,79,Vừa Phải
372,Tằng Loỏng 2,2023-02-15,65,44,23,2,16,3,65,Vừa Phải
373,Tằng Loỏng 2,2023-02-16,62,52,28,3,19,3,62,Vừa Phải
374,Tằng Loỏng 2,2023-02-17,75,56,28,3,21,4,75,Vừa Phải
375,Tằng Loỏng 2,2023-02-18,89,39,21,3,15,3,89,Vừa Phải
376,Tằng Loỏng 2,2023-02-19,58,33,24,2,15,3,58,Vừa Phải
377,Tằng Loỏng 2,2023-02-20,42,54,23,6,16,4,54,Vừa Phải
378,Tằng Loỏng 2,2023-02-21,88,41,33,4,15,3,88,Vừa Phải
379,Tằng Loỏng 2,2023-02-22,63,30,29,3,15,2,63,Vừa Phải
380,Tằng Loỏng 2,2023-02-23,45,22,22,2,17,3,45,Tốt
381,Tằng Loỏng 2,2023-02-24,31,43,20,3,20,3,43,Tốt
382,Tằng Loỏng 2,2023-02-25,43,51,20,2,15,2,51,Vừa Phải
383,Tằng Loỏng 2,2023-02-26,56,61,22,3,15,2,61,Vừa Phải
384,Tằng Loỏng 2,2023-02-27,86,71,26,3,15,3,86,Vừa Phải
385,Tằng Loỏng 2,2023-02-28,118,77,19,3,15,3,118,Không tốt cho người nhạy cảm
386,Tằng Loỏng 2,2023-03-01,129,55,13,3,15,3,129,Không tốt cho người nhạy cảm
387,Tằng Loỏng 2,2023-03-02,78,11,28,2,15,3,78,Vừa Phải
388,Tằng Loỏng 2,2023-03-03,41,7,14,2,15,3,41,Tốt
389,Tằng Loỏng 2,2023-03-04,25,4,5,1,14,3,25,Tốt
390,Tằng Loỏng 2,2023-03-05,22,73,21,3,14,4,73,Vừa Phải
391,Tằng Loỏng 2,2023-03-06,113,55,16,1,14,4,113,Không tốt cho người nhạy cảm
392,Tằng Loỏng 2,2023-03-07,83,40,13,3,14,4,83,Vừa Phải
393,Tằng Loỏng 2,2023-03-08,51,16,13,9,16,4,51,Vừa Phải
394,Tằng Loỏng 2,2023-03-09,24,66,11,4,15,4,66,Vừa Phải
395,Tằng Loỏng 2,2023-03-10,81,7,10,5,15,3,81,Vừa Phải
396,Tằng Loỏng 2,2023-03-11,19,3,14,2,15,3,19,Tốt
397,Tằng Loỏng 2,2023-03-12,7,27,11,1,15,3,27,Tốt
398,Tằng Loỏng 2,2023-03-13,28,49,13,3,16,4,49,Tốt
399,Tằng Loỏng 2,2023-03-14,49,12,17,2,15,4,49,Tốt
400,Tằng Loỏng 2,2023-03-15,27,0,15,1,15,5,27,Tốt
401,Tằng Loỏng 2,2023-03-16,0,0,19,2,15,4,19,Tốt
402,Tằng Loỏng 2,2023-03-17,0,0,11,2,15,4,15,Tốt
403,Tằng Loỏng 2,2023-03-18,0,39,28,1,19,4,39,Tốt
404,Tằng Loỏng 2,2023-03-19,45,55,7,3,18,4,55,Vừa Phải
405,Tằng Loỏng 2,2023-03-20,69,76,10,4,21,6,76,Vừa Phải
406,Tằng Loỏng 2,2023-03-21,105,78,35,4,24,8,105,Không tốt cho người nhạy cảm
407,Tằng Loỏng 2,2023-03-22,111,46,34,6,62,7,111,Không tốt cho người nhạy cảm
408,Tằng Loỏng 2,2023-03-23,76,12,46,7,24,9,76,Vừa Phải
409,Tằng Loỏng 2,2023-03-24,32,11,36,4,16,7,36,Tốt
410,Tằng Loỏng 2,2023-03-25,29,2,10,2,14,5,29,Tốt
411,Tằng Loỏng 2,2023-03-26,5,1,14,1,14,5,14,Tốt
412,Tằng Loỏng 2,2023-03-27,4,35,13,2,15,4,35,Tốt
413,Tằng Loỏng 2,2023-03-28,25,31,18,1,18,4,31,Tốt
414,Tằng Loỏng 2,2023-03-29,32,27,25,2,14,4,32,Tốt
415,Tằng Loỏng 2,2023-03-30,23,31,29,2,16,5,31,Tốt
416,Tằng Loỏng 2,2023-03-31,28,37,29,4,15,5,37,Tốt
417,Tằng Loỏng 2,2023-04-01,42,42,29,5,25,7,42,Tốt
418,Tằng Loỏng 2,2023-04-02,59,52,33,3,22,7,59,Vừa Phải
419,Tằng Loỏng 2,2023-04-03,76,64,41,4,24,6,76,Vừa Phải
420,Tằng Loỏng 2,2023-04-04,101,77,65,6,23,6,101,Không tốt cho người nhạy cảm
421,Tằng Loỏng 2,2023-04-05,126,82,69,4,18,5,126,Không tốt cho người nhạy cảm
422,Tằng Loỏng 2,2023-04-06,136,54,27,1,15,4,136,Không tốt cho người nhạy cảm
423,Tằng Loỏng 2,2023-04-07,73,45,19,1,14,4,73,Vừa Phải
424,Tằng Loỏng 2,2023-04-08,58,31,19,1,14,4,58,Vừa Phải
425,Tằng Loỏng 2,2023-04-09,38,39,24,2,19,5,39,Tốt
426,Tằng Loỏng 2,2023-04-10,44,41,32,2,19,5,44,Tốt
427,Tằng Loỏng 2,2023-04-11,51,50,28,4,23,6,51,Vừa Phải
428,Tằng Loỏng 2,2023-04-12,57,29,18,3,14,5,57,Vừa Phải
429,Tằng Loỏng 2,2023-04-13,27,19,25,2,14,5,27,Tốt
430,Tằng Loỏng 2,2023-04-14,23,36,26,1,14,5,36,Tốt
431,Tằng Loỏng 2,2023-04-15,31,41,28,3,14,5,41,Tốt
432,Tằng Loỏng 2,2023-04-16,44,46,22,1,15,5,46,Tốt
433,Tằng Loỏng 2,2023-04-17,55,52,14,3,16,6,55,Vừa Phải
434,Tằng Loỏng 2,2023-04-18,65,61,20,1,17,6,65,Vừa Phải
435,Tằng Loỏng 2,2023-04-19,93,61,13,1,17,5,93,Vừa Phải
436,Tằng Loỏng 2,2023-04-20,100,0,0,0,0,0,100,Vừa Phải
437,Tằng Loỏng 2,2023-04-23,0,57,46,2,18,5,57,Vừa Phải
438,Tằng Loỏng 2,2023-04-24,85,28,15,1,14,4,85,Vừa Phải
439,Tằng Loỏng 2,2023-04-25,34,18,27,1,16,3,34,Tốt
440,Tằng Loỏng 2,2023-04-26,18,31,41,2,17,4,41,Tốt
441,Tằng Loỏng 2,2023-04-27,36,37,27,2,15,4,37,Tốt
442,Tằng Loỏng 2,2023-04-28,46,29,30,2,19,4,46,Tốt
443,Tằng Loỏng 2,2023-04-29,37,13,24,1,15,3,37,Tốt
444,Tằng Loỏng 2,2023-04-30,16,32,33,1,18,3,33,Tốt
445,Tằng Loỏng 2,2023-05-01,32,42,35,1,15,4,42,Tốt
446,Tằng Loỏng 2,2023-05-02,43,32,29,2,17,4,43,Tốt
447,Tằng Loỏng 2,2023-05-03,41,37,40,2,15,4,41,Tốt
448,Tằng Loỏng 2,2023-05-04,44,52,37,5,25,5,52,Vừa Phải
449,Tằng Loỏng 2,2023-05-05,65,52,45,4,21,5,65,Vừa Phải
450,Tằng Loỏng 2,2023-05-06,67,62,67,5,25,5,67,Vừa Phải
451,Tằng Loỏng 2,2023-05-07,82,19,32,2,14,3,82,Vừa Phải
452,Tằng Loỏng 2,2023-05-08,25,11,18,3,14,3,25,Tốt
453,Tằng Loỏng 2,2023-05-09,15,18,25,1,18,4,25,Tốt
454,Tằng Loỏng 2,2023-05-10,21,22,12,1,19,3,22,Tốt
455,Tằng Loỏng 2,2023-05-11,22,22,5,17,15,3,22,Tốt
456,Tằng Loỏng 2,2023-05-12,22,25,9,1,15,3,25,Tốt
457,Tằng Loỏng 2,2023-05-13,31,15,8,1,15,3,31,Tốt
458,Tằng Loỏng 2,2023-05-14,19,28,10,50,17,3,50,Tốt
459,Tằng Loỏng 2,2023-05-15,29,40,14,3,16,3,40,Tốt
460,Tằng Loỏng 2,2023-05-16,43,52,15,3,17,3,52,Vừa Phải
461,Tằng Loỏng 2,2023-05-17,48,61,39,6,19,3,61,Vừa Phải
462,Tằng Loỏng 2,2023-05-18,62,61,77,6,28,4,77,Vừa Phải
463,Tằng Loỏng 2,2023-05-19,77,53,46,5,18,3,77,Vừa Phải
464,Tằng Loỏng 2,2023-05-20,68,56,17,2,17,3,68,Vừa Phải
465,Tằng Loỏng 2,2023-05-21,68,70,49,6,21,4,70,Vừa Phải
466,Tằng Loỏng 2,2023-05-22,81,64,56,5,19,4,81,Vừa Phải
467,Tằng Loỏng 2,2023-05-23,81,44,40,2,15,3,81,Vừa Phải
468,Tằng Loỏng 2,2023-05-24,47,42,26,3,15,3,47,Tốt
469,Tằng Loỏng 2,2023-05-25,36,33,25,2,14,2,36,Tốt
470,Tằng Loỏng 2,2023-05-26,29,32,31,2,15,2,32,Tốt
471,Tằng Loỏng 2,2023-05-27,31,33,18,1,14,2,33,Tốt
472,Tằng Loỏng 2,2023-05-28,39,24,6,4,10,2,39,Tốt
473,Tằng Loỏng 2,2023-05-29,31,48,33,2,31,3,48,Tốt
474,Tằng Loỏng 2,2023-05-30,64,61,16,3,0,4,64,Vừa Phải
475,Tằng Loỏng 2,2023-05-31,102,79,49,3,0,7,102,Không tốt cho người nhạy cảm
476,Tằng Loỏng 2,2023-06-01,138,49,41,1,0,6,138,Không tốt cho người nhạy cảm
477,Tằng Loỏng 2,2023-06-02,111,0,35,1,0,6,111,Không tốt cho người nhạy cảm
478,Tằng Loỏng 2,2023-06-03,0,0,33,2,0,6,33,Tốt
479,Tằng Loỏng 2,2023-06-04,0,0,31,1,0,5,31,Tốt
480,Tằng Loỏng 2,2023-06-05,0,0,30,1,0,5,30,Tốt
481,Tằng Loỏng 2,2023-06-06,0,0,32,4,0,5,32,Tốt
482,Tằng Loỏng 2,2023-06-07,0,0,33,3,0,6,33,Tốt
483,Tằng Loỏng 2,2023-06-08,0,0,30,3,0,5,30,Tốt
484,Tằng Loỏng 2,2023-06-09,0,0,37,7,0,6,37,Tốt
485,Tằng Loỏng 2,2023-06-10,0,0,52,7,0,6,52,Vừa Phải
486,Tằng Loỏng 2,2023-06-11,0,0,38,4,0,6,38,Tốt
487,Tằng Loỏng 2,2023-06-12,0,0,25,1,0,5,25,Tốt
488,Tằng Loỏng 2,2023-06-13,0,0,28,2,0,5,28,Tốt
489,Tằng Loỏng 2,2023-06-14,0,0,22,1,0,6,22,Tốt
490,Tằng Loỏng 2,2023-06-15,0,0,31,4,0,6,31,Tốt
491,Tằng Loỏng 2,2023-06-16,0,0,36,5,0,6,36,Tốt
492,Tằng Loỏng 2,2023-06-17,0,0,30,3,0,5,30,Tốt
493,Tằng Loỏng 2,2023-06-18,0,0,22,3,0,5,22,Tốt
494,Tằng Loỏng 2,2023-06-19,0,0,32,5,0,6,32,Tốt
495,Tằng Loỏng 2,2023-06-20,0,0,10,7,0,7,10,Tốt
496,Tằng Loỏng 2,2023-06-21,0,0,27,6,0,7,27,Tốt
497,Tằng Loỏng 2,2023-06-22,0,0,20,4,0,6,20,Tốt
498,Tằng Loỏng 2,2023-06-23,0,0,18,3,0,6,18,Tốt
499,Tằng Loỏng 2,2023-06-24,0,0,29,4,0,6,29,Tốt
500,Tằng Loỏng 2,2023-06-25,0,0,30,4,0,6,30,Tốt
501,Tằng Loỏng 2,2023-06-26,0,0,27,4,0,6,27,Tốt
502,Tằng Loỏng 2,2023-06-27,0,0,23,3,0,6,23,Tốt
503,Tằng Loỏng 2,2023-06-28,0,0,30,3,0,6,30,Tốt
504,Tằng Loỏng 2,2023-06-29,0,0,30,3,0,6,30,Tốt
505,Tằng Loỏng 2,2023-07-03,0,0,28,5,0,6,28,Tốt
506,Tằng Loỏng 2,2023-07-04,0,0,25,3,0,5,25,Tốt
507,Tằng Loỏng 2,2023-07-05,0,0,26,4,0,5,26,Tốt
508,Tằng Loỏng 2,2023-07-06,0,0,25,4,0,6,25,Tốt
509,Tằng Loỏng 2,2023-07-07,0,0,33,7,0,6,33,Tốt
510,Tằng Loỏng 2,2023-07-08,0,0,28,6,0,6,28,Tốt
511,Tằng Loỏng 2,2023-07-09,0,0,29,5,0,6,29,Tốt
512,Tằng Loỏng 2,2023-07-10,0,0,34,5,0,6,34,Tốt
513,Tằng Loỏng 2,2023-07-11,0,0,38,7,0,6,38,Tốt
514,Tằng Loỏng 2,2023-07-12,0,0,32,5,0,6,32,Tốt
515,Tằng Loỏng 2,2023-07-13,0,0,29,5,0,6,29,Tốt
516,Tằng Loỏng 2,2023-07-14,0,0,33,6,0,6,33,Tốt
517,Tằng Loỏng 2,2023-07-15,0,0,23,4,0,6,23,Tốt
518,Tằng Loỏng 2,2023-07-16,0,0,45,7,0,6,45,Tốt
519,Tằng Loỏng 2,2023-07-17,0,0,47,9,0,6,47,Tốt
520,Tằng Loỏng 2,2023-07-18,0,0,27,7,0,7,27,Tốt
521,Tằng Loỏng 2,2023-07-19,0,0,23,4,0,7,23,Tốt
522,Tằng Loỏng 2,2023-07-20,0,0,21,4,0,7,21,Tốt
523,Tằng Loỏng 2,2023-07-21,0,0,24,4,0,7,24,Tốt
524,Tằng Loỏng 2,2023-07-22,0,0,26,4,0,7,26,Tốt
525,Tằng Loỏng 2,2023-07-23,0,0,30,2,0,7,30,Tốt
526,Tằng Loỏng 2,2023-07-24,0,28,30,4,0,6,30,Tốt
527,Tằng Loỏng 2,2023-07-25,35,33,32,5,0,7,35,Tốt
528,Tằng Loỏng 2,2023-07-26,41,36,33,4,0,7,41,Tốt
529,Tằng Loỏng 2,2023-07-27,44,32,32,4,0,7,44,Tốt
530,Tằng Loỏng 2,2023-07-28,35,38,22,5,0,7,38,Tốt
531,Tằng Loỏng 2,2023-07-29,36,28,30,5,0,7,36,Tốt
532,Tằng Loỏng 2,2023-07-30,30,28,29,4,0,7,30,Tốt
533,Tằng Loỏng 2,2023-07-31,26,27,22,5,0,7,27,Tốt
534,Tằng Loỏng 2,2023-08-01,26,18,24,3,0,7,26,Tốt
535,Tằng Loỏng 2,2023-08-02,14,18,17,3,0,7,18,Tốt
536,Tằng Loỏng 2,2023-08-03,15,35,24,3,0,7,35,Tốt
537,Tằng Loỏng 2,2023-08-04,26,27,21,5,0,7,27,Tốt
538,Tằng Loỏng 2,2023-08-05,22,34,19,4,0,7,34,Tốt
539,Tằng Loỏng 2,2023-08-06,26,12,20,5,0,7,26,Tốt
540,Tằng Loỏng 2,2023-08-07,11,12,12,2,0,7,12,Tốt
541,Tằng Loỏng 2,2023-08-08,10,38,13,2,0,7,38,Tốt
542,Tằng Loỏng 2,2023-08-09,43,34,19,5,0,8,43,Tốt
543,Tằng Loỏng 2,2023-08-10,30,33,20,5,0,7,33,Tốt
544,Tằng Loỏng 2,2023-08-11,29,28,19,6,0,7,29,Tốt
545,Tằng Loỏng 2,2023-08-12,23,34,23,4,0,7,34,Tốt
546,Tằng Loỏng 2,2023-08-13,26,36,27,4,0,7,36,Tốt
547,Tằng Loỏng 2,2023-08-14,35,26,23,7,0,7,35,Tốt
548,Tằng Loỏng 2,2023-08-15,29,38,25,4,0,7,38,Tốt
549,Tằng Loỏng 2,2023-08-16,33,56,24,7,0,7,56,Vừa Phải
550,Tằng Loỏng 2,2023-08-17,50,35,24,7,0,8,50,Tốt
551,Tằng Loỏng 2,2023-08-18,32,50,15,5,0,7,50,Tốt
552,Tằng Loỏng 2,2023-08-19,51,29,13,6,0,7,51,Vừa Phải
553,Tằng Loỏng 2,2023-08-20,25,29,22,5,0,7,29,Tốt
554,Tằng Loỏng 2,2023-08-21,23,51,19,4,0,7,51,Vừa Phải
555,Tằng Loỏng 2,2023-08-22,38,51,23,6,0,7,51,Vừa Phải
556,Tằng Loỏng 2,2023-08-23,53,25,16,7,0,8,53,Vừa Phải
557,Tằng Loỏng 2,2023-08-24,28,27,9,5,0,7,28,Tốt
558,Tằng Loỏng 2,2023-08-25,20,33,17,3,0,6,33,Tốt
559,Tằng Loỏng 2,2023-08-26,22,52,18,3,0,6,52,Vừa Phải
560,Tằng Loỏng 2,2023-08-27,54,37,25,7,0,9,54,Vừa Phải
561,Tằng Loỏng 2,2023-08-28,30,43,25,5,0,9,43,Tốt
562,Tằng Loỏng 2,2023-08-29,42,37,30,6,0,10,42,Tốt
563,Tằng Loỏng 2,2023-08-30,23,46,31,7,0,9,46,Tốt
564,Tằng Loỏng 2,2023-08-31,47,50,37,7,0,9,50,Tốt
565,Tằng Loỏng 2,2023-09-01,53,42,45,8,0,9,53,Vừa Phải
566,Tằng Loỏng 2,2023-09-02,49,49,37,6,0,8,49,Tốt
567,Tằng Loỏng 2,2023-09-03,64,35,37,8,0,8,64,Vừa Phải
568,Tằng Loỏng 2,2023-09-04,50,29,18,4,0,8,50,Tốt
569,Tằng Loỏng 2,2023-09-05,28,30,18,4,0,7,30,Tốt
570,Tằng Loỏng 2,2023-09-06,26,36,24,5,0,8,36,Tốt
571,Tằng Loỏng 2,2023-09-07,34,21,26,6,0,8,34,Tốt
572,Tằng Loỏng 2,2023-09-08,24,5,25,5,0,8,25,Tốt
573,Tằng Loỏng 2,2023-09-09,7,0,21,6,0,9,21,Tốt
574,Tằng Loỏng 2,2023-09-10,0,26,18,5,0,9,26,Tốt
575,Tằng Loỏng 2,2023-09-11,28,47,23,4,0,9,47,Tốt
576,Tằng Loỏng 2,2023-09-12,62,7,32,5,0,10,62,Vừa Phải
577,Tằng Loỏng 2,2023-09-13,5,8,21,4,0,13,21,Tốt
578,Tằng Loỏng 2,2023-09-14,7,17,18,4,1,13,18,Tốt
579,Tằng Loỏng 2,2023-09-15,16,36,19,4,5,13,36,Tốt
580,Tằng Loỏng 2,2023-09-16,38,43,22,7,2,13,43,Tốt
581,Tằng Loỏng 2,2023-09-17,55,45,22,5,3,13,55,Vừa Phải
582,Tằng Loỏng 2,2023-09-18,63,37,21,4,1,13,63,Vừa Phải
583,Tằng Loỏng 2,2023-09-19,40,39,19,4,3,13,40,Tốt
584,Tằng Loỏng 2,2023-09-20,46,35,23,5,1,13,46,Tốt
585,Tằng Loỏng 2,2023-09-21,46,37,17,5,3,13,46,Tốt
586,Tằng Loỏng 2,2023-09-22,41,44,30,5,1,13,44,Tốt
587,Tằng Loỏng 2,2023-09-23,56,38,32,5,1,13,56,Vừa Phải
588,Tằng Loỏng 2,2023-09-24,52,38,29,5,67,13,67,Vừa Phải
589,Tằng Loỏng 2,2023-09-25,50,5,15,8,6,10,50,Tốt
590,Tằng Loỏng 2,2023-09-26,12,10,26,4,2,8,26,Tốt
591,Tằng Loỏng 2,2023-09-27,13,10,15,3,2,8,15,Tốt
592,Tằng Loỏng 2,2023-09-28,13,10,12,4,1,8,13,Tốt
593,Tằng Loỏng 2,2023-09-29,13,10,15,3,7,8,15,Tốt
594,Tằng Loỏng 2,2023-09-30,13,11,20,6,8,9,20,Tốt
595,Tằng Loỏng 2,2023-10-01,13,10,16,5,3,9,16,Tốt
596,Tằng Loỏng 2,2023-10-02,13,10,27,6,4,8,27,Tốt
597,Tằng Loỏng 2,2023-10-03,13,10,27,6,12,9,27,Tốt
598,Tằng Loỏng 2,2023-10-04,12,10,28,7,12,9,28,Tốt
599,Tằng Loỏng 2,2023-10-05,13,9,26,4,2,8,26,Tốt
600,Tằng Loỏng 2,2023-10-06,13,10,21,4,3,8,21,Tốt
601,Tằng Loỏng 2,2023-10-07,12,10,21,5,4,9,21,Tốt
602,Tằng Loỏng 2,2023-10-08,14,10,24,5,3,9,24,Tốt
603,Tằng Loỏng 2,2023-10-09,13,10,23,5,6,9,23,Tốt
604,Tằng Loỏng 2,2023-10-10,12,10,6,13,1,9,13,Tốt
605,Tằng Loỏng 2,2023-10-11,15,29,23,6,1,8,29,Tốt
606,Tằng Loỏng 2,2023-10-12,38,47,22,5,4,9,47,Tốt
607,Tằng Loỏng 2,2023-10-13,65,21,15,4,1,8,65,Vừa Phải
608,Tằng Loỏng 2,2023-10-14,29,25,20,4,7,9,29,Tốt
609,Tằng Loỏng 2,2023-10-15,27,34,24,4,6,8,34,Tốt
610,Tằng Loỏng 2,2023-10-16,36,47,31,7,12,9,47,Tốt
611,Tằng Loỏng 2,2023-10-17,61,59,30,8,17,10,61,Vừa Phải
612,Tằng Loỏng 2,2023-10-18,88,51,6,6,1,9,88,Vừa Phải
613,Tằng Loỏng 2,2023-10-19,74,0,0,0,0,0,74,Vừa Phải
